==> 1579272653216571.pcd <==
-0.20108531 -0.43172565 0.016652927
-0.20123067 -0.43160737 0.016671292
-0.2013822 -0.43148029 0.016606862
-0.20152788 -0.43136147 0.016619397
-0.20167612 -0.43124071 0.016635358
-0.20182264 -0.43112034 0.01662926
-0.20197168 -0.43099812 0.016627735
-0.202121 -0.43087548 0.016621564
-0.20226979 -0.4307538 0.016627038
-0.20241629 -0.4306336 0.016624421
-0.20256536 -0.43051147 0.016625237
-0.20271254 -0.43039024 0.016610958
-0.20286186 -0.43026772 0.016608277
-0.20300791 -0.43014845 0.016617313
-0.20315731 -0.43002588 0.01661462
-0.20330454 -0.42990467 0.016602682
-0.20345372 -0.42978257 0.016605817

==> 1579272675687646.pcd <==
-0.16382988 -0.46227452 0.017216437
-0.16398369 -0.46214774 0.017199682
-0.16413732 -0.46202165 0.017195724
-0.16429994 -0.46188954 0.017220639
-0.1644557 -0.46176159 0.017214304
-0.16460077 -0.46164021 0.017158199
-0.16475466 -0.46151465 0.017170537
-0.16491286 -0.46138531 0.017176941
-0.16506812 -0.46125838 0.017183412
-0.16521862 -0.46113372 0.017153941
-0.16538537 -0.46099868 0.01718922
-0.16553646 -0.46087432 0.017177187
-0.16568822 -0.4607496 0.017168626
-0.16584341 -0.46062219 0.017163476
-0.16599712 -0.46049631 0.017165337
-0.16615143 -0.46036947 0.017156709
-0.16630355 -0.4602446 0.017151631
-0.16645932 -0.46011692 0.017151117
-0.16661219 -0.45999163 0.01715068
-0.16676641 -0.45986494 0.017143216
-0.16692078 -0.45973817 0.017136917
-0.16707551 -0.45961118 0.017132942
-0.16723005 -0.45948499 0.017142922
-0.16738325 -0.45935896 0.017132003
-0.16753604 -0.45923385 0.017133888
-0.16768865 -0.4591082 0.017120656
-0.16784038 -0.45898375 0.017117916
-0.16799614 -0.45885631 0.017122054
-0.16814594 -0.45873302 0.017110053
-0.16830109 -0.45860595 0.017111886
-0.16845378 -0.45848101 0.017116096
-0.16860789 -0.45835462 0.017113294
-0.16875911 -0.45823058 0.017110569
-0.16891284 -0.45810443 0.017106619
-0.16906412 -0.45798039 0.01710505
-0.16921665 -0.45785499 0.017095312
-0.1693688 -0.45773047 0.017099543
-0.16952139 -0.45760506 0.017090961
-0.16967216 -0.45748138 0.017088246
-0.16982645 -0.45735505 0.017090093
-0.16997585 -0.45723221 0.017080434
-0.17012532 -0.45710862 0.017055638
-0.1702774 -0.45698428 0.017062202
-0.17043579 -0.45685571 0.017089546
-0.17058429 -0.45673344 0.017076422
-0.17073356 -0.45661002 0.017051632
-0.17088336 -0.45648703 0.017046614
-0.17103975 -0.45635968 0.017064707
-0.17118938 -0.45623684 0.017059691
-0.17133933 -0.45611385 0.017056998
-0.17149095 -0.45598996 0.017064735
-0.17164068 -0.45586637 0.017044585
-0.1717893 -0.45574415 0.017034946
-0.17194195 -0.45561901 0.017033342
-0.17209212 -0.45549595 0.017034136
-0.17224371 -0.45537144 0.01702675
-0.17239448 -0.45524812 0.017032178
-0.17254317 -0.45512596 0.017024856
-0.17269197 -0.45500374 0.017018706
-0.17284368 -0.45487919 0.017013635
-0.17299417 -0.45475614 0.017019082
-0.1731443 -0.45463246 0.017004741
-0.17329359 -0.45451006 0.017003227
-0.17344609 -0.45438519 0.017005129
-0.17359506 -0.454263 0.017002452
-0.17374294 -0.45414138 0.016992833
-0.173893 -0.45401865 0.016998278
-0.17404369 -0.45389479 0.016989755
-0.17419209 -0.45377299 0.016984772
-0.17434452 -0.45364824 0.016988996
-0.17449297 -0.45352644 0.016985172
-0.17464119 -0.45340475 0.016980195
-0.17479002 -0.45328277 0.016979862
-0.17494105 -0.45315886 0.016975973
-0.17508958 -0.45303708 0.016974486
-0.17523405 -0.45291734 0.016944002
-0.17539324 -0.4527894 0.017000418
-0.17554 -0.45266858 0.016987327
-0.17568624 -0.452548 0.016970769
-0.17583615 -0.45242471 0.016961098
-0.17598574 -0.45230252 0.016970046
-0.17613357 -0.45218122 0.016966248
-0.17628121 -0.45206001 0.016961284
-0.17643304 -0.45193589 0.016967844
-0.17658207 -0.45181409 0.016974486
-0.17673191 -0.4516919 0.016988091
-0.17687428 -0.45157325 0.016943697
-0.17702484 -0.45144981 0.016942149
-0.17717408 -0.45132798 0.016952278
-0.1773254 -0.45120421 0.016957693
-0.17747349 -0.45108294 0.016959697
-0.17762038 -0.45096225 0.016952433
-0.17776808 -0.45084122 0.01695212
-0.17791776 -0.45071828 0.016945943
-0.17806385 -0.450598 0.016932881
-0.17821155 -0.450477 0.016933728
-0.17835906 -0.4503561 0.016933428
-0.17850845 -0.45023337 0.016926089
-0.17865694 -0.45011207 0.016935077
-0.17880689 -0.44998914 0.016933545
-0.17895408 -0.44986847 0.016932085
-0.17910162 -0.44974765 0.016934104
-0.17924832 -0.44962722 0.016929166
-0.17939731 -0.44950473 0.016920678
-0.17954421 -0.44938427 0.016918065
-0.17969081 -0.4492639 0.016913127
-0.17983799 -0.44914335 0.016913999
-0.17998637 -0.44902116 0.016900875
-0.18013285 -0.44890091 0.016895942
-0.18028288 -0.44877812 0.01689906
-0.18043336 -0.44865635 0.01693359
-0.18057816 -0.44853681 0.016913578
-0.18072425 -0.44841677 0.016906325
-0.1808728 -0.44829461 0.016896687
-0.18102056 -0.448174 0.016906854
-0.18116938 -0.44805175 0.01690069
-0.18131579 -0.44793168 0.01689809
-0.18146172 -0.44781175 0.01689085
-0.18160874 -0.4476915 0.016895205
-0.181757 -0.44756952 0.016884414
-0.18190405 -0.44744927 0.016889939
-0.18204986 -0.44732946 0.016882693
-0.18219608 -0.44720954 0.016880097
-0.18234497 -0.44708741 0.016877433
-0.18249175 -0.44696733 0.016881805
-0.18264057 -0.44684526 0.016879141
-0.18278866 -0.44672483 0.016899761
-0.1829327 -0.44660562 0.016873948
-0.18307745 -0.44648623 0.016856257
-0.18322743 -0.4463639 0.016868696
-0.18337397 -0.446244 0.016873073
-0.18352194 -0.44612226 0.016862281

==> 1579272675719811.pcd <==
-0.18341628 -0.44625121 0.016905576
-0.18356147 -0.44613174 0.016894832
-0.18370759 -0.44601202 0.016895687
-0.18385434 -0.44589216 0.016904676
-0.18400156 -0.4457722 0.016920634
-0.1841473 -0.44565263 0.016918007
-0.18429184 -0.44553337 0.01690029
-0.18443815 -0.44541371 0.0169058
-0.18458407 -0.44529414 0.01690666
-0.1847292 -0.44517478 0.016897079
-0.18487439 -0.4450554 0.016888656
-0.18501958 -0.44493604 0.016880222
-0.18516409 -0.4448168 0.016862504
-0.18531144 -0.44469705 0.016885441
-0.18546221 -0.44457501 0.016919922
-0.1856062 -0.44445592 0.016895246
-0.1857519 -0.44433653 0.01689611
-0.18589644 -0.44421732 0.016879553
-0.18604195 -0.444098 0.016878102
-0.18618745 -0.44397867 0.016876653
-0.18633293 -0.44385937 0.016875204
-0.18647781 -0.44374016 0.016864456
-0.18662313 -0.44362089 0.016860683
-0.18676868 -0.44350162 0.016861551
-0.18691678 -0.44338018 0.016860034
-0.18706197 -0.44326097 0.0168551
-0.18720728 -0.44314176 0.016852487
-0.18735282 -0.44302255 0.016854525
-0.18749805 -0.44290337 0.016850753
-0.18764299 -0.44278419 0.016842335
-0.1877891 -0.44266504 0.016855992
-0.18793379 -0.44254589 0.016842932
-0.18808134 -0.44242451 0.016833277
-0.18822667 -0.44230539 0.016832992
-0.18837231 -0.44218633 0.016839679
-0.18851778 -0.44206724 0.016842881
-0.18866326 -0.44194821 0.016847253
-0.18880866 -0.44182917 0.016850457
-0.18895711 -0.441708 0.016861733
-0.18910046 -0.44158858 0.01681844
-0.18924849 -0.44146734 0.016820416
-0.18939413 -0.44134843 0.016830593
-0.18953939 -0.44122943 0.01683148
-0.18968402 -0.44111025 0.016817251
-0.18983234 -0.4409892 0.016828518
-0.18997742 -0.44087017 0.01682592
-0.19012484 -0.44074881 0.016813938
-0.1902698 -0.44062972 0.01680785
-0.19041629 -0.44051141 0.016847093
-0.19056091 -0.4403922 0.016831703
-0.19070812 -0.44027069 0.016812757
-0.19085327 -0.44015178 0.016813636
-0.19100103 -0.4400306 0.016812127
-0.19114584 -0.43991143 0.016801383
-0.19129105 -0.43979257 0.016804591
-0.19143613 -0.4396736 0.016803153
-0.19158387 -0.43955243 0.016801644
-0.19172893 -0.43943349 0.016800206
-0.19187668 -0.43931231 0.016798686
-0.19202177 -0.4391934 0.016798418
-0.19216947 -0.43907216 0.016794581
-0.19231413 -0.43895271 0.016774528
-0.19246218 -0.43883193 0.016786974
-0.19260727 -0.43871298 0.016786696
-0.19275481 -0.43859148 0.016773561
-0.1929 -0.43847275 0.016779091
-0.19304781 -0.43835169 0.016781069
-0.19319284 -0.43823263 0.016777303
-0.1933406 -0.43811145 0.016775794
-0.19348574 -0.43799266 0.016779004
-0.19363345 -0.43787137 0.016774006
-0.19377854 -0.4377524 0.016772566
-0.19392629 -0.43763107 0.016767558
-0.19407137 -0.43751204 0.016764957
-0.19421917 -0.43739089 0.016764607
-0.19436434 -0.43727231 0.016773637
-0.19451216 -0.43715131 0.01677678
-0.19465718 -0.4370316 0.016757889
-0.19480501 -0.43691054 0.016759858
-0.19495019 -0.43679217 0.01677355
-0.19509801 -0.43667102 0.01677436
-0.19524314 -0.43655089 0.016747314
-0.19539097 -0.43643084 0.016772568
-0.19553614 -0.43631148 0.016764145
-0.195684 -0.43619007 0.016759135
-0.1958292 -0.43607101 0.016757693
-0.19597714 -0.43594906 0.016742216
-0.1961223 -0.4358305 0.016751248
-0.19627021 -0.43570927 0.016750894
-0.19641538 -0.43559057 0.016757594
-0.19656332 -0.43546921 0.01675491
-0.19670865 -0.4353497 0.016746484
-0.19685663 -0.43522826 0.016742639
-0.19700187 -0.43510935 0.016745847
-0.19714999 -0.43498749 0.016735027
-0.19729801 -0.43486616 0.016734671
-0.19744624 -0.43474397 0.016719189
-0.19759151 -0.43462515 0.016724717
-0.19773969 -0.43450338 0.016717374
-0.19788496 -0.43438455 0.016722912
-0.19803341 -0.43426204 0.016703933
-0.19817874 -0.43414319 0.016709469
-0.19832683 -0.43402189 0.016711442
-0.19847226 -0.43390274 0.016712314
-0.19862048 -0.43378112 0.016709622
-0.19876629 -0.43366104 0.016696533
-0.19891462 -0.4335393 0.016692679
-0.19906008 -0.43342024 0.016695879
-0.19920838 -0.43329862 0.016694358
-0.19935654 -0.43317738 0.016698649
-0.19950481 -0.43305588 0.016699458
-0.19965054 -0.43293628 0.016695671
-0.19979908 -0.43281427 0.016689483
-0.19994472 -0.43269491 0.016690359
-0.20009367 -0.4325721 0.016673686
-0.20024005 -0.43245128 0.01665476
-0.20038731 -0.43233213 0.01668933
-0.20053305 -0.43221274 0.016690206
-0.20068182 -0.43209046 0.016682848
-0.20083058 -0.43196827 0.016676653
-0.20097888 -0.43184704 0.016683273
-0.20112438 -0.43172815 0.016692294
-0.20127228 -0.43160772 0.016709395
-0.20142084 -0.43148312 0.016646195
-0.20156901 -0.43136224 0.016658638
-0.2017142 -0.43124408 0.016676979
-0.20186314 -0.43112177 0.016671939
-0.20201203 -0.43099964 0.01666924
-0.20216112 -0.43087715 0.016663037
-0.20230697 -0.43075785 0.016668558
-0.20245595 -0.43063563 0.016665857
-0.20260197 -0.43051609 0.016669046

==> 1579272675767736.pcd <==
-0.20249613 -0.43055391 0.016709922
-0.20264241 -0.43043375 0.016703801
-0.20278861 -0.43031377 0.016700013
-0.20293768 -0.43019131 0.016693808
-0.20308371 -0.43007168 0.016694676
-0.20323004 -0.42995158 0.016690884
-0.2033762 -0.42983177 0.016690576
-0.20352513 -0.42970973 0.016690208
-0.20367204 -0.42958879 0.016678249
-0.20382145 -0.42946601 0.016670875
-0.20396729 -0.42934683 0.016678728
-0.20411621 -0.42922485 0.01668068
-0.20426254 -0.42910498 0.016681541
-0.20440882 -0.42898518 0.016683571
-0.20455557 -0.42886469 0.016678596
-0.20470527 -0.42874169 0.016671218
-0.20485182 -0.42862156 0.016670909
-0.20500129 -0.42849895 0.016668197
-0.20514928 -0.42837676 0.016648058
-0.20530054 -0.42825335 0.01666043
-0.20544332 -0.42813709 0.016677666
-0.20559148 -0.42801479 0.016657531
-0.20573856 -0.42789406 0.016653709
-0.20588779 -0.42777196 0.016657984
-0.20603469 -0.42765155 0.016657667
-0.20618455 -0.42752862 0.016654946
-0.20633234 -0.427407 0.016644124
-0.20648193 -0.42728448 0.016646057
-0.20662957 -0.42716315 0.016638741
-0.20677991 -0.42703968 0.016632516
-0.20692655 -0.42691979 0.016639177
-0.207075 -0.42679894 0.016657434
-0.20722111 -0.42667982 0.016671101
-0.20737456 -0.42655367 0.016662464
-0.20752874 -0.4264237 0.016581653
-0.20767274 -0.4263075 0.016622139
-0.20782165 -0.42618611 0.016636893
-0.20797265 -0.42606199 0.016628319
-0.20812045 -0.42594072 0.01662565
-0.20827073 -0.42581761 0.016626406
-0.20841876 -0.42569613 0.016622569
-0.20856988 -0.42557192 0.016615152
-0.2087175 -0.42545104 0.016617138
-0.20886931 -0.42532602 0.016603891
-0.20901714 -0.4252049 0.01660471
-0.20916809 -0.42508107 0.016601961
-0.20931625 -0.42495957 0.016600441
-0.20946699 -0.42483607 0.016601184
-0.20961516 -0.42471462 0.016600825
-0.2097659 -0.42459118 0.01660274
-0.20991617 -0.42446712 0.016582543
-0.21006681 -0.42434385 0.016586781
-0.21021642 -0.42422071 0.016574752
-0.21036589 -0.4241001 0.016617427
-0.21051611 -0.42397624 0.016600721
-0.21066868 -0.42385066 0.016588613
-0.21081796 -0.42372805 0.016582415
-0.21096867 -0.42360485 0.016588982
-0.21111755 -0.42348275 0.016587444
-0.21126838 -0.42335942 0.016594008
-0.21141778 -0.42323676 0.016588964
-0.2115695 -0.42311239 0.016588513
-0.21171959 -0.42298895 0.016578803
-0.21187185 -0.42286399 0.016574856
-0.21202284 -0.42274061 0.016582575
-0.21217647 -0.42261404 0.016568113
-0.21232577 -0.42249167 0.016567724
-0.21247874 -0.42236596 0.016560268
-0.2126286 -0.42224297 0.016556375
-0.21278048 -0.42211863 0.016559418
-0.21293163 -0.42199418 0.016546192
-0.21308465 -0.42186853 0.016541054
-0.21323308 -0.42174733 0.01655117
-0.21338435 -0.42162481 0.016583316
-0.21354331 -0.42149225 0.016532637
-0.21369432 -0.42136812 0.016524063
-0.21384256 -0.42124724 0.016537676
-0.21399394 -0.42112368 0.016548874
-0.21414365 -0.42100114 0.016551975
-0.21429667 -0.4208757 0.016551502
-0.21444759 -0.42075178 0.016546419
-0.21460186 -0.42062494 0.016537759
-0.2147536 -0.42050016 0.016527995
-0.21490647 -0.42037502 0.016531017
-0.21505725 -0.42025137 0.01652943
-0.21521598 -0.42012048 0.016511351
-0.21536489 -0.41999993 0.016544718
-0.2155159 -0.4198761 0.016543126
-0.21566947 -0.41974938 0.016524013
-0.2158238 -0.41962272 0.016520012
-0.21597593 -0.41949773 0.016512571
-0.21613009 -0.41937128 0.016510904
-0.21628037 -0.41924843 0.016517472
-0.2164342 -0.41912243 0.016519306
-0.21658684 -0.41899696 0.01651069
-0.21674205 -0.41886947 0.016504325
-0.21689105 -0.41874811 0.016521409
-0.21704644 -0.41862047 0.01651505
-0.21719787 -0.41849646 0.016516937
-0.21735416 -0.41836789 0.016505904
-0.2175063 -0.41824311 0.016504282
-0.21766026 -0.41811717 0.016509593
-0.2178113 -0.41799369 0.016516153
-0.21796671 -0.4178662 0.016513284
-0.21812406 -0.41773659 0.016498722
-0.21827893 -0.41760975 0.016500521
-0.21843255 -0.41748351 0.016493049
-0.21858798 -0.4173561 0.016492501
-0.21873894 -0.41723281 0.01650255
-0.2188978 -0.41710171 0.016482141
-0.21904857 -0.41697872 0.016494516
-0.21920779 -0.41684803 0.016490377
-0.21935782 -0.41672513 0.016491141
-0.21951215 -0.41659981 0.016517397
-0.21966912 -0.41647014 0.016494704
-0.21983027 -0.41633675 0.016464923
-0.21997954 -0.41621548 0.016488981
-0.22013488 -0.41608769 0.016477961
-0.22029179 -0.41595897 0.016475055
-0.22044289 -0.41583651 0.016506046
-0.22060038 -0.41570649 0.016484501
-0.22075267 -0.41558206 0.016493358
-0.22090793 -0.41545448 0.016485831
-0.22106639 -0.41532421 0.016477063
-0.22122315 -0.41519511 0.016462518
-0.22137953 -0.41506714 0.016466606
-0.22153249 -0.41494212 0.016474284
-0.22169098 -0.41481194 0.016467836
-0.22184694 -0.41468379 0.016460303
-0.22200437 -0.41455477 0.016460873
-0.22216125 -0.41442639 0.016464949
-0.22231753 -0.41429797 0.016457397

==> 1579272675807626.pcd <==
-0.16191265 -0.46369663 0.017322987
-0.16206747 -0.46356961 0.017320136
-0.16222219 -0.46344265 0.017317288
-0.16238046 -0.46331295 0.017317839
-0.1625334 -0.46318716 0.017308047
-0.16268702 -0.46306041 0.017288925
-0.16284342 -0.4629325 0.017295346
-0.16299842 -0.46280545 0.017295983
-0.16315202 -0.46267933 0.017290834
-0.16331068 -0.46254951 0.017296024
-0.16346306 -0.46242419 0.017286256
-0.16361891 -0.46229672 0.017292691
-0.16377339 -0.46217012 0.017293341
-0.16392782 -0.46204302 0.017281178
-0.16408134 -0.46191704 0.017278362
-0.16424148 -0.46178705 0.017306801
-0.16439439 -0.46166092 0.017288867
-0.16453864 -0.46154007 0.017230414
-0.16469388 -0.46141374 0.017250836
-0.16485074 -0.46128523 0.017252583
-0.16500565 -0.46115857 0.017259043
-0.1651549 -0.46103531 0.017238876
-0.16531435 -0.46090534 0.017254528
-0.16546893 -0.46077892 0.017260985
-0.16562055 -0.46065429 0.017253559
-0.16577046 -0.46053073 0.017238036
-0.16592474 -0.46040457 0.01724451
-0.1660787 -0.46027797 0.01723586
-0.16623117 -0.46015292 0.017234232
-0.16638239 -0.46002865 0.017226815
-0.16653605 -0.45990294 0.017232139
-0.16668923 -0.45977688 0.017221179
-0.16684112 -0.45965227 0.017218407
-0.16699156 -0.45952854 0.017208679
-0.16714531 -0.45940286 0.017216329
-0.16729861 -0.4592768 0.017207697
-0.16745217 -0.45915127 0.017215353
-0.16760553 -0.45902523 0.017207889
-0.16775581 -0.45890167 0.017199326
-0.16790777 -0.45877716 0.017200042
-0.16805725 -0.45865411 0.017188018
-0.16821183 -0.45852742 0.017188665
-0.16836396 -0.45840284 0.017191697
-0.16851601 -0.45827836 0.01719474
-0.16866498 -0.45815566 0.01718156
-0.1688188 -0.45802951 0.017179897
-0.16897123 -0.45790488 0.017186422
-0.16912444 -0.45777911 0.017182443
-0.1692746 -0.45765579 0.017177384
-0.16942644 -0.45753086 0.017166462
-0.16957687 -0.45740741 0.017163726
-0.16973165 -0.45728084 0.017170187
-0.16988088 -0.45715815 0.017161664
-0.17003043 -0.45703456 0.017139155
-0.17017917 -0.45691216 0.017128315
-0.17034259 -0.45678011 0.017170627
-0.17048779 -0.45666045 0.017156387
-0.17063296 -0.45654011 0.017125852
-0.17078282 -0.45641714 0.017123122
-0.17093907 -0.45628992 0.017142348
-0.17108877 -0.4561671 0.017139632
-0.17124078 -0.45604229 0.017134527
-0.17139128 -0.45591906 0.0171376
-0.17154181 -0.45579508 0.017124388
-0.1716903 -0.45567298 0.017115884
-0.17184204 -0.45554838 0.017110784
-0.17199227 -0.45542538 0.017113864
-0.17214388 -0.4553009 0.017108768
-0.17229357 -0.4551782 0.017109543
-0.17244689 -0.45505285 0.017116044
-0.17259409 -0.45493156 0.01710174
-0.17274544 -0.45480728 0.01709665
-0.17289655 -0.45468313 0.017090406
-0.17304377 -0.45456186 0.017077273
-0.1731969 -0.45443669 0.017084938
-0.17334853 -0.45431232 0.017083332
-0.17349719 -0.45419037 0.017080642
-0.17364886 -0.45406604 0.017080195
-0.17379755 -0.45394409 0.017078666
-0.17394738 -0.45382074 0.017066635
-0.17409647 -0.45369864 0.017068584
-0.17424771 -0.45357457 0.017066989
-0.17439499 -0.45345342 0.017057355
-0.17454663 -0.45332921 0.017059237
-0.17469579 -0.45320714 0.017063517
-0.17484614 -0.45308363 0.017057283
-0.17499451 -0.45296201 0.017056931
-0.17514202 -0.45283994 0.017030988
-0.17529559 -0.45271486 0.017049115
-0.17544775 -0.45259142 0.017077759
-0.17559192 -0.45247194 0.017048411
-0.1757421 -0.45234862 0.017043352
-0.17589045 -0.45222712 0.017045323
-0.17604175 -0.45210329 0.017049545
-0.17618905 -0.45198232 0.017044563
-0.1763413 -0.45185807 0.017056912
-0.17648892 -0.45173702 0.0170554
-0.17664057 -0.4516131 0.017064273
-0.17678304 -0.45149451 0.017023329
-0.17693385 -0.45137101 0.017026406
-0.17708607 -0.45124692 0.017041076
-0.17723516 -0.45112428 0.017031386
-0.17738363 -0.45100293 0.017039172
-0.17753206 -0.45088062 0.017024849
-0.17768084 -0.45075917 0.017036118
-0.17782906 -0.45063698 0.017020637
-0.17797551 -0.45051664 0.017013345
-0.17812546 -0.45039371 0.017012943
-0.17827222 -0.45027325 0.017009143
-0.17842126 -0.45015073 0.017001782
-0.17857063 -0.45002916 0.017021189
-0.17871904 -0.449907 0.017009184
-0.17886682 -0.44978616 0.01701583
-0.17901568 -0.44966382 0.017008474
-0.17916244 -0.44954345 0.017006993
-0.1793115 -0.44942105 0.017001964
-0.17945831 -0.44930071 0.017001644
-0.17960677 -0.44917858 0.016991977
-0.17975362 -0.44905826 0.016992826
-0.17990164 -0.44893634 0.016979672
-0.18004866 -0.44881597 0.016982837
-0.18019556 -0.44869453 0.016959239
-0.18034571 -0.44857296 0.016993757
-0.18049635 -0.44845012 0.01700731
-0.1806408 -0.44833082 0.016987268
-0.18078889 -0.44820896 0.016976442
-0.18093538 -0.44808891 0.01697729
-0.18108456 -0.44796667 0.016978078
-0.1812329 -0.44784474 0.016970735
-0.18138199 -0.44772258 0.016971527
-0.18152812 -0.44760275 0.016970063
-0.18167646 -0.44748086 0.016963892

==> 1579272675855708.pcd <==
-0.22125298 -0.41464806 0.016514672
-0.22140931 -0.41452014 0.016519956
-0.22156127 -0.41439551 0.016518369
-0.22172257 -0.41426241 0.016497921
-0.22187656 -0.41413641 0.016502105
-0.22202995 -0.41401035 0.016494662
-0.22218701 -0.41388178 0.016498765
-0.22234197 -0.41375482 0.016499434
-0.22250214 -0.41362303 0.016488325
-0.22265488 -0.41349781 0.016486719
-0.22281194 -0.41336936 0.016493153
-0.22296441 -0.41324443 0.016493887
-0.22312531 -0.41311201 0.016481599
-0.22327848 -0.4129864 0.016479982
-0.22343144 -0.41286168 0.016494663
-0.22359177 -0.41272992 0.016487051
-0.22375295 -0.41259733 0.016475916
-0.22391205 -0.41246629 0.016461344
-0.22406752 -0.41233903 0.016465489
-0.22422358 -0.41221121 0.01646729
-0.22437975 -0.4120833 0.016469095
-0.22453238 -0.41195846 0.016474474
-0.22469918 -0.41182083 0.016453883
-0.22485837 -0.41168985 0.016442798
-0.22501136 -0.4115653 0.01646214
-0.22516419 -0.41144097 0.016482648
-0.22532174 -0.4113124 0.016494891
-0.22549105 -0.41117111 0.016438156
-0.22565457 -0.41103643 0.016423471
-0.22580783 -0.41091171 0.016443966
-0.22596243 -0.41078568 0.016458604
-0.22612467 -0.41065177 0.016438141
-0.22628151 -0.41052347 0.016443411
-0.22644243 -0.4103916 0.016443925
-0.22659974 -0.41026285 0.016448023
-0.2267614 -0.41013026 0.016446186
-0.22692363 -0.40999657 0.016429212
-0.22708169 -0.4098677 0.016444923
-0.22723949 -0.40973857 0.016449019
-0.22740082 -0.40960583 0.016437881
-0.22755994 -0.40947539 0.01643727
-0.22772452 -0.40933999 0.016426057
-0.22788338 -0.40920988 0.016427781
-0.22804075 -0.40908128 0.01643653
-0.22819877 -0.40895206 0.01644294
-0.22836584 -0.40881425 0.01642351
-0.22852494 -0.40868399 0.016426403
-0.22869125 -0.40854704 0.016411643
-0.22884759 -0.40841958 0.016427398
-0.22900598 -0.40829012 0.016434969
-0.22917141 -0.40815356 0.016413242
-0.22933695 -0.40801749 0.016404334
-0.2294949 -0.4078885 0.016415395
-0.22965634 -0.40775606 0.016412407
-0.22981933 -0.4076221 0.016403552
-0.22998747 -0.40748352 0.016386416
-0.14865156 -0.47419241 0.01741381
-0.14881411 -0.47405905 0.017410789
-0.14898068 -0.47392255 0.017411146
-0.14914621 -0.47378719 0.017418513
-0.1493066 -0.47365496 0.017400417
-0.14947376 -0.4735181 0.017404249
-0.14963786 -0.47338337 0.017398858
-0.1497995 -0.47325075 0.017395854
-0.14996654 -0.47311407 0.017400861
-0.15012515 -0.47298312 0.017379308
-0.15030654 -0.47283676 0.017431652
-0.15045486 -0.47271368 0.017397575
-0.15062109 -0.47257721 0.017392132
-0.15078606 -0.47244248 0.017403003
-0.15094718 -0.47230995 0.017391868
-0.15110922 -0.47217679 0.017384201
-0.15126914 -0.47204554 0.017380079
-0.15142964 -0.4719139 0.017378263
-0.15159671 -0.47177699 0.017378608
-0.1517659 -0.47163957 0.017406832
-0.15192133 -0.47151098 0.017379552
-0.15207359 -0.4713845 0.017341882
-0.15224665 -0.4712441 0.017374659
-0.15240695 -0.47111276 0.017375179
-0.15256637 -0.47098154 0.017362919
-0.15272772 -0.47084951 0.017368071
-0.15288891 -0.47071719 0.017362747
-0.15305032 -0.47058517 0.01736906
-0.15321222 -0.4704524 0.017367218
-0.15336932 -0.47032329 0.017359678
-0.15353161 -0.47019032 0.017360147
-0.15369111 -0.47005919 0.017351374
-0.15385772 -0.46992338 0.017368034
-0.1540156 -0.46979386 0.017365126
-0.15417601 -0.46966219 0.017360991
-0.15433823 -0.46952936 0.01736379
-0.15449251 -0.46940181 0.017338863
-0.15465538 -0.46926907 0.01735561
-0.15481621 -0.46913722 0.017354954
-0.15496755 -0.46901214 0.017331272
-0.15513077 -0.46887827 0.017329386
-0.15530488 -0.46873775 0.017378427
-0.15545586 -0.46861294 0.017354753
-0.15561023 -0.46848595 0.017343793
-0.15576848 -0.46835542 0.017325753
-0.15593077 -0.46822327 0.017344834
-0.15609115 -0.46809188 0.017346522
-0.15624723 -0.46796384 0.017343661
-0.15640734 -0.46783268 0.017345354
-0.1565664 -0.46770224 0.017343577
-0.15672533 -0.46757191 0.017341811
-0.15688092 -0.46744427 0.017338963
-0.15704323 -0.46731177 0.017351072
-0.15719432 -0.46718711 0.017332047
-0.15735455 -0.46705601 0.017337229
-0.15751487 -0.46692434 0.017331926
-0.15767224 -0.46679565 0.017338343
-0.15783332 -0.46666458 0.017359786
-0.15799356 -0.46653309 0.017355658
-0.15813777 -0.46641245 0.017300744
-0.15829641 -0.46628302 0.017314108
-0.15845811 -0.46615165 0.017340196
-0.15861759 -0.46602121 0.01734655
-0.15877694 -0.46589088 0.017352913
-0.1589344 -0.46576181 0.017352346
-0.1590903 -0.46563429 0.01735764
-0.15924868 -0.46550465 0.017361701
-0.15940464 -0.46537659 0.017356522
-0.15956022 -0.46524879 0.017350182
-0.15971336 -0.46512312 0.017346226
-0.15987125 -0.46499386 0.017350309
-0.16002285 -0.46486866 0.01732894
-0.16018899 -0.46473372 0.017356072
-0.16034046 -0.46460971 0.017359152
-0.1604929 -0.46448404 0.017342422
-0.16065156 -0.46435443 0.017352294

==> 1579272675919693.pcd <==
-0.21974796 -0.41490877 0.01650062
-0.21990396 -0.41478041 0.016488438
-0.22005759 -0.41465461 0.016490292
-0.22021487 -0.41452494 0.016472254
-0.22037368 -0.41439438 0.01646233
-0.22052488 -0.41427127 0.016479369
-0.22068349 -0.41414097 0.016471781
-0.22084063 -0.41401157 0.016457248
-0.22100064 -0.41388053 0.016458925
-0.22115363 -0.41375488 0.016452644
-0.22130835 -0.41362882 0.01646843
-0.22146423 -0.41350088 0.016463233
-0.22162376 -0.41336977 0.016454462
-0.22177854 -0.41324303 0.016456272
-0.22193542 -0.4131141 0.01644757
-0.22209018 -0.41298744 0.016450554
-0.22224861 -0.41285759 0.016449951
