         x	         y	         z
 -1.850708	  2.801014	  0.162399
 -1.850712	  2.801006	  0.162393
 -1.850709	  2.801000	  0.162394
 -1.850701	  2.800983	  0.162398
 -1.850701	  2.800968	  0.162397
 -1.850695	  2.800951	  0.162401
 -1.850699	  2.800953	  0.162400
 -1.850697	  2.800955	  0.162402
 -1.850703	  2.800969	  0.162402
 -1.850702	  2.800978	  0.162403
 -1.850706	  2.800987	  0.162408
 -1.850707	  2.800985	  0.162405
 -1.850705	  2.800980	  0.162404
 -1.850699	  2.800969	  0.162407
 -1.850699	  2.800961	  0.162409
 -1.850695	  2.800955	  0.162409
 -1.850698	  2.800953	  0.162404
 -1.850698	  2.800958	  0.162408
 -1.850699	  2.800964	  0.162407
 -1.850699	  2.800971	  0.162405
 -1.850699	  2.800973	  0.162406
 -1.850699	  2.800973	  0.162410
 -1.850699	  2.800966	  0.162406
 -1.850697	  2.800961	  0.162410
 -1.850695	  2.800956	  0.162410
 -1.850698	  2.800952	  0.162409
 -1.850697	  2.800949	  0.162407
 -1.850694	  2.800948	  0.162406
 -1.850691	  2.800935	  0.162408
 -1.850679	  2.800909	  0.162407
 -1.850666	  2.800857	  0.162411
 -1.850650	  2.800796	  0.162410
 -1.850630	  2.800714	  0.162406
 -1.850601	  2.800613	  0.162406
 -1.850579	  2.800511	  0.162405
 -1.850544	  2.800386	  0.162406
 -1.850515	  2.800270	  0.162404
 -1.850478	  2.800136	  0.162408
 -1.850446	  2.800008	  0.162410
 -1.850408	  2.799867	  0.162408
 -1.850369	  2.799712	  0.162404
 -1.850320	  2.799534	  0.162405
 -1.850265	  2.799328	  0.162408
 -1.850194	  2.799094	  0.162404
 -1.850119	  2.798831	  0.162405
 -1.850040	  2.798537	  0.162408
 -1.849961	  2.798215	  0.162404
 -1.849868	  2.797873	  0.162410
 -1.849769	  2.797518	  0.162408
 -1.849664	  2.797131	  0.162412
 -1.849555	  2.796718	  0.162408
 -1.849447	  2.796274	  0.162409
 -1.849316	  2.795809	  0.162405
 -1.849173	  2.795316	  0.162406
 -1.849032	  2.794789	  0.162405
 -1.848885	  2.794236	  0.162405
 -1.848727	  2.793677	  0.162409
 -1.848568	  2.793091	  0.162406
 -1.848400	  2.792475	  0.162411
 -1.848207	  2.791816	  0.162407
 -1.848016	  2.791106	  0.162406
 -1.847812	  2.790351	  0.162404
 -1.847596	  2.789572	  0.162398
 -1.847376	  2.788768	  0.162405
 -1.847130	  2.787964	  0.162404
 -1.846898	  2.787123	  0.162410
 -1.846650	  2.786265	  0.162409
 -1.846405	  2.785383	  0.162416
 -1.846138	  2.784485	  0.162416
 -1.845871	  2.783553	  0.162417
 -1.845590	  2.782583	  0.162413
 -1.845303	  2.781562	  0.162420
 -1.844981	  2.780505	  0.162416
 -1.844654	  2.779398	  0.162425
 -1.844310	  2.778232	  0.162424
 -1.843952	  2.777040	  0.162434
 -1.843584	  2.775813	  0.162427
 -1.843208	  2.774574	  0.162432
 -1.842823	  2.773302	  0.162428
 -1.842426	  2.772014	  0.162433
 -1.842029	  2.770730	  0.162429
 -1.841619	  2.769425	  0.162430
 -1.841198	  2.768091	  0.162434
 -1.840770	  2.766741	  0.162437
 -1.840329	  2.765365	  0.162443
 -1.839880	  2.763961	  0.162443
 -1.839419	  2.762528	  0.162450
 -1.838943	  2.761078	  0.162451
 -1.838460	  2.759598	  0.162455
 -1.837963	  2.758094	  0.162458
 -1.837437	  2.756546	  0.162461
 -1.836905	  2.754925	  0.162456
 -1.836348	  2.753250	  0.162463
 -1.835758	  2.751517	  0.162458
 -1.835158	  2.749781	  0.162475
 -1.834553	  2.748032	  0.162460
 -1.833943	  2.746306	  0.162472
 -1.833352	  2.744584	  0.162464
 -1.832735	  2.742899	  0.162473
 -1.832134	  2.741198	  0.162466
 -1.831517	  2.739509	  0.162465
 -1.830889	  2.737769	  0.162464
 -1.830241	  2.735976	  0.162459
 -1.829537	  2.734104	  0.162464
 -1.828818	  2.732144	  0.162467
 -1.828048	  2.730107	  0.162468
 -1.827267	  2.728063	  0.162478
 -1.826491	  2.725999	  0.162479
 -1.825698	  2.723974	  0.162489
 -1.824927	  2.721996	  0.162489
 -1.824152	  2.720063	  0.162499
 -1.823400	  2.718152	  0.162494
 -1.822637	  2.716245	  0.162495
 -1.821848	  2.714303	  0.162484
 -1.821017	  2.712271	  0.162489
 -1.820136	  2.710132	  0.162490
 -1.819216	  2.707898	  0.162499
 -1.818284	  2.705610	  0.162490
 -1.817314	  2.703354	  0.162502
 -1.816371	  2.701128	  0.162500
 -1.815415	  2.698955	  0.162508
 -1.814497	  2.696822	  0.162499
 -1.813570	  2.694712	  0.162497
 -1.812617	  2.692585	  0.162489
 -1.811615	  2.690342	  0.162489
 -1.810564	  2.687964	  0.162484
 -1.809432	  2.685480	  0.162480
 -1.808266	  2.682944	  0.162491
 -1.807076	  2.680411	  0.162495
 -1.805888	  2.677892	  0.162516
 -1.804726	  2.675424	  0.162520
 -1.803543	  2.673014	  0.162515
 -1.802364	  2.670572	  0.162504
 -1.801132	  2.668005	  0.162495
 -1.799822	  2.665357	  0.162488
 -1.798457	  2.662602	  0.162477
 -1.797037	  2.659776	  0.162469
 -1.795591	  2.656947	  0.162480
 -1.794143	  2.654159	  0.162492
 -1.792679	  2.651386	  0.162491
 -1.791187	  2.648559	  0.162496
 -1.789652	  2.645680	  0.162494
 -1.788082	  2.642730	  0.162483
 -1.786448	  2.639732	  0.162470
 -1.784800	  2.636731	  0.162475
 -1.783145	  2.633772	  0.162481
 -1.781450	  2.630798	  0.162471
 -1.779705	  2.627736	  0.162479
 -1.777898	  2.624617	  0.162481
 -1.776035	  2.621419	  0.162475
 -1.774152	  2.618216	  0.162467
 -1.772256	  2.615054	  0.162463
 -1.770361	  2.611912	  0.162458
 -1.768427	  2.608738	  0.162440
 -1.766442	  2.605549	  0.162437
 -1.764404	  2.602298	  0.162438
 -1.762304	  2.598995	  0.162451
 -1.760196	  2.595706	  0.162449
 -1.758052	  2.592423	  0.162447
 -1.755854	  2.589097	  0.162444
 -1.753612	  2.585711	  0.162412
 -1.751324	  2.582308	  0.162412
 -1.749029	  2.578935	  0.162407
 -1.746711	  2.575601	  0.162408
 -1.744363	  2.572240	  0.162394
 -1.741958	  2.568854	  0.162402
 -1.739492	  2.565413	  0.162398
 -1.736972	  2.561939	  0.162402
 -1.734437	  2.558499	  0.162400
 -1.731881	  2.555071	  0.162382
 -1.729259	  2.551604	  0.162366
 -1.726594	  2.548079	  0.162342
 -1.723867	  2.544550	  0.162345
 -1.721114	  2.541057	  0.162350
 -1.718331	  2.537590	  0.162336
 -1.715507	  2.534061	  0.162334
 -1.712605	  2.530504	  0.162329
 -1.709666	  2.526935	  0.162330
 -1.706705	  2.523391	  0.162327
 -1.703715	  2.519874	  0.162295
 -1.700675	  2.516314	  0.162277
 -1.697553	  2.512720	  0.162255
 -1.694396	  2.509140	  0.162264
 -1.691222	  2.505588	  0.162256
 -1.687995	  2.502058	  0.162224
 -1.684713	  2.498502	  0.162233
 -1.681391	  2.494911	  0.162213
 -1.678020	  2.491352	  0.162220
 -1.674638	  2.487815	  0.162171
 -1.671194	  2.484256	  0.162146
 -1.667660	  2.480657	  0.162131
 -1.664079	  2.477068	  0.162137
 -1.660457	  2.473504	  0.162115
 -1.656807	  2.469958	  0.162089
 -1.653077	  2.466396	  0.162083
 -1.649309	  2.462821	  0.162072
 -1.645493	  2.459274	  0.162055
 -1.641673	  2.455767	  0.162006
 -1.637776	  2.452227	  0.161981
 -1.633798	  2.448689	  0.161977
 -1.629767	  2.445167	  0.161961
 -1.625727	  2.441672	  0.161934
 -1.621613	  2.438166	  0.161905
 -1.617429	  2.434651	  0.161905
 -1.613199	  2.431167	  0.161883
 -1.608960	  2.427730	  0.161843
 -1.604674	  2.424281	  0.161803
 -1.600304	  2.420848	  0.161799
 -1.595887	  2.417431	  0.161785
 -1.591439	  2.414059	  0.161757
 -1.586931	  2.410662	  0.161718
 -1.582337	  2.407282	  0.161709
 -1.577680	  2.403906	  0.161679
 -1.572992	  2.400584	  0.161639
 -1.568240	  2.397234	  0.161607
 -1.563408	  2.393919	  0.161587
 -1.558531	  2.390615	  0.161574
 -1.553616	  2.387374	  0.161528
 -1.548637	  2.384105	  0.161506
 -1.543583	  2.380881	  0.161469
 -1.538480	  2.377675	  0.161455
 -1.533363	  2.374510	  0.161394
 -1.528172	  2.371364	  0.161379
 -1.522892	  2.368229	  0.161348
 -1.517599	  2.365163	  0.161350
 -1.512283	  2.362125	  0.161277
 -1.506909	  2.359121	  0.161260
 -1.501487	  2.356147	  0.161229
 -1.496055	  2.353247	  0.161202
 -1.490591	  2.350342	  0.161145
 -1.485066	  2.347521	  0.161134
 -1.479514	  2.344728	  0.161113
 -1.473961	  2.342004	  0.161067
 -1.468383	  2.339306	  0.161017
 -1.462742	  2.336652	  0.161000
 -1.457133	  2.334072	  0.160973
 -1.451504	  2.331529	  0.160910
 -1.445847	  2.329055	  0.160885
 -1.440164	  2.326613	  0.160882
 -1.434499	  2.324254	  0.160835
 -1.428805	  2.321917	  0.160789
 -1.423098	  2.319649	  0.160747
 -1.417398	  2.317420	  0.160740
 -1.411727	  2.315271	  0.160654
 -1.406013	  2.313154	  0.160625
 -1.400276	  2.311099	  0.160608
 -1.394580	  2.309111	  0.160582
 -1.388878	  2.307155	  0.160509
 -1.383172	  2.305283	  0.160491
 -1.377450	  2.303425	  0.160463
 -1.371776	  2.301663	  0.160414
 -1.366092	  2.299917	  0.160355
 -1.360409	  2.298263	  0.160335
 -1.354712	  2.296642	  0.160329
 -1.349077	  2.295103	  0.160247
 -1.343411	  2.293574	  0.160229
 -1.337729	  2.292105	  0.160207
 -1.332091	  2.290690	  0.160170
 -1.326493	  2.289338	  0.160071
 -1.320883	  2.288028	  0.160058
 -1.315254	  2.286767	  0.160035
 -1.309680	  2.285562	  0.159986
 -1.304142	  2.284405	  0.159915
 -1.298589	  2.283316	  0.159910
 -1.293026	  2.282242	  0.159899
 -1.287529	  2.281231	  0.159851
 -1.282057	  2.280273	  0.159786
 -1.276588	  2.279380	  0.159758
 -1.271097	  2.278493	  0.159702
 -1.265616	  2.277662	  0.159672
 -1.260143	  2.276872	  0.159625
 -1.254663	  2.276133	  0.159606
 -1.249198	  2.275417	  0.159572
 -1.243805	  2.274767	  0.159537
 -1.238491	  2.274178	  0.159493
 -1.233192	  2.273639	  0.159463
 -1.227941	  2.273131	  0.159420
 -1.222713	  2.272660	  0.159389
 -1.217550	  2.272254	  0.159323
 -1.212368	  2.271855	  0.159275
 -1.207192	  2.271494	  0.159246
 -1.202037	  2.271176	  0.159217
 -1.196957	  2.270914	  0.159177
 -1.191907	  2.270677	  0.159117
 -1.186886	  2.270494	  0.159101
 -1.181893	  2.270322	  0.159059
 -1.176974	  2.270219	  0.159023
 -1.172103	  2.270125	  0.158967
 -1.167253	  2.270073	  0.158953
 -1.162407	  2.270041	  0.158906
 -1.157587	  2.270049	  0.158870
 -1.152813	  2.270093	  0.158833
 -1.148060	  2.270180	  0.158779
 -1.143318	  2.270294	  0.158745
 -1.138576	  2.270419	  0.158708
 -1.133882	  2.270599	  0.158684
 -1.129249	  2.270800	  0.158624
 -1.124610	  2.271014	  0.158582
 -1.120001	  2.271264	  0.158557
 -1.115418	  2.271538	  0.158522
 -1.110869	  2.271851	  0.158480
 -1.106380	  2.272186	  0.158432
 -1.101876	  2.272552	  0.158411
 -1.097416	  2.272950	  0.158375
 -1.092963	  2.273364	  0.158345
 -1.088556	  2.273816	  0.158317
 -1.084184	  2.274270	  0.158270
 -1.079852	  2.274754	  0.158227
 -1.075548	  2.275251	  0.158186
 -1.071258	  2.275782	  0.158160
 -1.067029	  2.276343	  0.158124
 -1.062873	  2.276921	  0.158079
 -1.058729	  2.277513	  0.158054
 -1.054624	  2.278137	  0.158032
 -1.050535	  2.278769	  0.157996
 -1.046488	  2.279422	  0.157982
 -1.042501	  2.280081	  0.157944
 -1.038592	  2.280751	  0.157889
 -1.034692	  2.281424	  0.157857
 -1.030838	  2.282124	  0.157823
 -1.027052	  2.282844	  0.157801
 -1.023334	  2.283575	  0.157765
 -1.019699	  2.284319	  0.157739
 -1.016134	  2.285056	  0.157704
 -1.012592	  2.285807	  0.157679
 -1.009095	  2.286560	  0.157645
 -1.005629	  2.287334	  0.157621
 -1.002199	  2.288107	  0.157588
 -0.998840	  2.288883	  0.157552
 -0.995538	  2.289653	  0.157518
 -0.992267	  2.290441	  0.157490
 -0.989035	  2.291244	  0.157461
 -0.985831	  2.292053	  0.157449
 -0.982671	  2.292865	  0.157432
 -0.979564	  2.293681	  0.157408
 -0.976546	  2.294488	  0.157366
 -0.973569	  2.295296	  0.157326
 -0.970592	  2.296115	  0.157303
 -0.967652	  2.296938	  0.157281
 -0.964724	  2.297779	  0.157263
 -0.961811	  2.298626	  0.157247
 -0.958959	  2.299463	  0.157221
 -0.956154	  2.300291	  0.157195
 -0.953406	  2.301115	  0.157159
 -0.950710	  2.301938	  0.157122
 -0.948017	  2.302772	  0.157099
 -0.945332	  2.303622	  0.157081
 -0.942675	  2.304483	  0.157069
 -0.940059	  2.305338	  0.157047
 -0.937464	  2.306195	  0.157035
 -0.934934	  2.307036	  0.156999
 -0.932441	  2.307870	  0.156968
 -0.929977	  2.308708	  0.156931
 -0.927524	  2.309551	  0.156914
 -0.925078	  2.310411	  0.156900
 -0.922651	  2.311276	  0.156886
 -0.920244	  2.312139	  0.156867
 -0.917867	  2.312992	  0.156853
 -0.915543	  2.313823	  0.156828
 -0.913297	  2.314651	  0.156787
 -0.911094	  2.315469	  0.156757
 -0.908899	  2.316294	  0.156725
 -0.906708	  2.317128	  0.156711
 -0.904518	  2.317973	  0.156708
 -0.902348	  2.318822	  0.156703
 -0.900191	  2.319665	  0.156683
 -0.898070	  2.320496	  0.156655
 -0.895993	  2.321317	  0.156630
 -0.893983	  2.322127	  0.156598
 -0.891994	  2.322922	  0.156576
 -0.890074	  2.323720	  0.156560
 -0.888149	  2.324525	  0.156539
 -0.886223	  2.325335	  0.156536
 -0.884290	  2.326154	  0.156531
 -0.882374	  2.326959	  0.156513
 -0.880491	  2.327750	  0.156495
 -0.878640	  2.328531	  0.156468
 -0.876842	  2.329302	  0.156446
 -0.875086	  2.330055	  0.156430
 -0.873429	  2.330802	  0.156405
 -0.871769	  2.331539	  0.156406
 -0.870161	  2.332268	  0.156388
 -0.868556	  2.332998	  0.156376
 -0.866947	  2.333717	  0.156362
 -0.865316	  2.334448	  0.156352
 -0.863698	  2.335174	  0.156334
 -0.862122	  2.335887	  0.156318
 -0.860583	  2.336591	  0.156299
 -0.859105	  2.337282	  0.156284
 -0.857665	  2.337963	  0.156275
 -0.856287	  2.338618	  0.156264
 -0.854950	  2.339264	  0.156257
 -0.853681	  2.339886	  0.156233
 -0.852399	  2.340502	  0.156230
 -0.851143	  2.341111	  0.156213
 -0.849892	  2.341719	  0.156203
 -0.848651	  2.342324	  0.156192
 -0.847407	  2.342928	  0.156193
 -0.846188	  2.343530	  0.156203
 -0.845020	  2.344120	  0.156210
 -0.843893	  2.344689	  0.156214
 -0.842840	  2.345227	  0.156207
 -0.841832	  2.345733	  0.156196
 -0.840852	  2.346220	  0.156178
 -0.839912	  2.346686	  0.156155
 -0.839010	  2.347135	  0.156137
 -0.838132	  2.347576	  0.156118
 -0.837283	  2.348008	  0.156108
 -0.836452	  2.348437	  0.156111
 -0.835638	  2.348854	  0.156113
 -0.834860	  2.349259	  0.156109
 -0.834129	  2.349635	  0.156098
 -0.833425	  2.349994	  0.156090
 -0.832755	  2.350331	  0.156078
 -0.832119	  2.350655	  0.156070
 -0.831530	  2.350960	  0.156057
 -0.830971	  2.351255	  0.156047
 -0.830434	  2.351539	  0.156046
 -0.829918	  2.351816	  0.156048
 -0.829408	  2.352084	  0.156048
 -0.828916	  2.352334	  0.156044
 -0.828455	  2.352569	  0.156037
 -0.828000	  2.352797	  0.156027
 -0.827589	  2.353009	  0.156020
 -0.827196	  2.353212	  0.156021
 -0.826854	  2.353398	  0.156020
 -0.826543	  2.353575	  0.156018
 -0.826254	  2.353739	  0.156019
 -0.825967	  2.353894	  0.156020
 -0.825689	  2.354044	  0.156018
 -0.825442	  2.354171	  0.156007
 -0.825196	  2.354297	  0.156000
 -0.824961	  2.354416	  0.155992
 -0.824742	  2.354534	  0.155993
 -0.824536	  2.354652	  0.155994
 -0.824337	  2.354763	  0.155998
 -0.824166	  2.354862	  0.155992
 -0.824000	  2.354954	  0.155992
 -0.823839	  2.355040	  0.155991
 -0.823667	  2.355126	  0.155987
 -0.823520	  2.355202	  0.155984
 -0.823389	  2.355270	  0.155978
 -0.823261	  2.355339	  0.155977
 -0.823145	  2.355404	  0.155979
 -0.823031	  2.355469	  0.155984
 -0.822924	  2.355529	  0.155984
 -0.822829	  2.355583	  0.155981
 -0.822732	  2.355633	  0.155976
 -0.822638	  2.355680	  0.155968
 -0.822532	  2.355729	  0.155970
 -0.822444	  2.355776	  0.155968
 -0.822374	  2.355809	  0.155965
 -0.822304	  2.355856	  0.155968
 -0.822224	  2.355888	  0.155971
 -0.822159	  2.355926	  0.155974
 -0.822103	  2.355951	  0.155968
 -0.822056	  2.355977	  0.155965
 -0.822007	  2.355994	  0.155960
 -0.821963	  2.356025	  0.155956
 -0.821911	  2.356041	  0.155960
 -0.821877	  2.356072	  0.155959
 -0.821835	  2.356085	  0.155960
 -0.821805	  2.356116	  0.155957
 -0.821774	  2.356120	  0.155961
 -0.821760	  2.356143	  0.155957
 -0.821720	  2.356149	  0.155960
 -0.821724	  2.356163	  0.155955
 -0.821706	  2.356163	  0.155951
 -0.821704	  2.356173	  0.155952
 -0.821675	  2.356187	  0.155955
 -0.821675	  2.356183	  0.155956
 -0.821657	  2.356208	  0.155948
 -0.821637	  2.356204	  0.155954
 -0.821618	  2.356225	  0.155954
 -0.821590	  2.356234	  0.155955
 -0.821580	  2.356235	  0.155947
 -0.821568	  2.356252	  0.155951
 -0.821564	  2.356242	  0.155950
 -0.821557	  2.356263	  0.155947
 -0.821549	  2.356262	  0.155949
 -0.821544	  2.356263	  0.155953
 -0.821532	  2.356281	  0.155946
 -0.821514	  2.356273	  0.155945
 -0.821501	  2.356293	  0.155946
 -0.821478	  2.356298	  0.155945
 -0.821473	  2.356295	  0.155939
 -0.821467	  2.356311	  0.155940
 -0.821455	  2.356303	  0.155941
 -0.821445	  2.356320	  0.155941
 -0.821441	  2.356320	  0.155945
 -0.821439	  2.356316	  0.155942
 -0.821435	  2.356332	  0.155937
 -0.821427	  2.356318	  0.155935
 -0.821411	  2.356335	  0.155936
 -0.821392	  2.356340	  0.155940
 -0.821390	  2.356334	  0.155933
 -0.821392	  2.356352	  0.155936
 -0.821383	  2.356341	  0.155934
 -0.821370	  2.356359	  0.155937
 -0.821356	  2.356366	  0.155941
 -0.821355	  2.356356	  0.155938
 -0.821352	  2.356371	  0.155939
 -0.821353	  2.356354	  0.155934
 -0.821360	  2.356360	  0.155934
 -0.821358	  2.356363	  0.155932
 -0.821360	  2.356353	  0.155931
 -0.821345	  2.356377	  0.155935
 -0.821325	  2.356373	  0.155935
 -0.821307	  2.356386	  0.155938
 -0.821291	  2.356396	  0.155939
 -0.821289	  2.356385	  0.155934
 -0.821287	  2.356400	  0.155932
 -0.821294	  2.356379	  0.155933
 -0.821301	  2.356384	  0.155932
 -0.821308	  2.356385	  0.155934
 -0.821310	  2.356381	  0.155935
 -0.821311	  2.356383	  0.155935
 -0.821303	  2.356386	  0.155935
 -0.821294	  2.356388	  0.155935
 -0.821289	  2.356387	  0.155934
 -0.821284	  2.356389	  0.155931
 -0.821288	  2.356386	  0.155928
 -0.821292	  2.356386	  0.155928
 -0.821297	  2.356386	  0.155931
 -0.821298	  2.356387	  0.155931
 -0.821300	  2.356388	  0.155930
 -0.821296	  2.356389	  0.155927
 -0.821292	  2.356388	  0.155926
 -0.821289	  2.356388	  0.155926
 -0.821281	  2.356389	  0.155925
 -0.821283	  2.356389	  0.155919
 -0.821289	  2.356388	  0.155923
 -0.821291	  2.356388	  0.155925
 -0.821293	  2.356389	  0.155925
 -0.821293	  2.356389	  0.155927
 -0.821294	  2.356388	  0.155924
 -0.821293	  2.356388	  0.155923
 -0.821288	  2.356388	  0.155920
 -0.821286	  2.356387	  0.155922
 -0.821284	  2.356388	  0.155923
 -0.821289	  2.356388	  0.155923
 -0.821289	  2.356389	  0.155922
 -0.821290	  2.356390	  0.155922
 -0.821289	  2.356390	  0.155925
 -0.821291	  2.356388	  0.155925
 -0.821291	  2.356387	  0.155922
 -0.821291	  2.356386	  0.155920
 -0.821291	  2.356386	  0.155922
 -0.821288	  2.356387	  0.155923
 -0.821288	  2.356388	  0.155923
 -0.821292	  2.356388	  0.155923
 -0.821295	  2.356387	  0.155925
 -0.821296	  2.356387	  0.155923
 -0.821293	  2.356386	  0.155920
 -0.821293	  2.356385	  0.155922
 -0.821293	  2.356385	  0.155923
 -0.821294	  2.356385	  0.155918
