    Joint0	    Joint1	    Joint2	    Joint3	    Joint4	    Joint5	
 -0.077634	 -0.929707	  0.533979	 -1.198212	  1.602495	 -1.342699	
 -0.080962	 -0.929707	  0.533979	 -1.198212	  1.602495	 -1.339201	
 -0.084337	 -0.929672	  0.533979	 -1.198201	  1.602507	 -1.335656	
 -0.087760	 -0.929719	  0.534003	 -1.198201	  1.602519	 -1.332099	
 -0.091279	 -0.929695	  0.533991	 -1.198201	  1.602471	 -1.328446	
 -0.094726	 -0.929707	  0.533979	 -1.198260	  1.602531	 -1.324708	
 -0.098353	 -0.929707	  0.533967	 -1.198248	  1.602495	 -1.321019	
 -0.101967	 -0.929719	  0.533991	 -1.198236	  1.602471	 -1.317354	
 -0.105713	 -0.929732	  0.533967	 -1.198212	  1.602423	 -1.313533	
 -0.109436	 -0.929719	  0.533967	 -1.198212	  1.602519	 -1.309616	
 -0.113194	 -0.929684	  0.533991	 -1.198212	  1.602483	 -1.305735	
 -0.117120	 -0.929732	  0.533967	 -1.198201	  1.602447	 -1.301759	
 -0.121010	 -0.929684	  0.533991	 -1.198224	  1.602507	 -1.297710	
 -0.124996	 -0.929719	  0.533991	 -1.198248	  1.602519	 -1.293602	
 -0.129077	 -0.929695	  0.533979	 -1.198260	  1.602495	 -1.289493	
 -0.133135	 -0.929695	  0.533991	 -1.198224	  1.602459	 -1.285265	
 -0.137408	 -0.929707	  0.533991	 -1.198224	  1.602447	 -1.280857	
 -0.141596	 -0.929719	  0.533979	 -1.198176	  1.602459	 -1.276473	
 -0.145893	 -0.929695	  0.533967	 -1.198201	  1.602471	 -1.272054	
 -0.150286	 -0.929672	  0.534003	 -1.198201	  1.602435	 -1.267478	
 -0.154738	 -0.929695	  0.533991	 -1.198212	  1.602411	 -1.262806	
 -0.159202	 -0.929695	  0.534003	 -1.198224	  1.602327	 -1.258183	
 -0.163762	 -0.929732	  0.533991	 -1.198212	  1.602339	 -1.253487	
 -0.168442	 -0.929707	  0.533979	 -1.198236	  1.602315	 -1.248685	
 -0.173158	 -0.929719	  0.533979	 -1.198224	  1.602279	 -1.243881	
 -0.177837	 -0.929684	  0.533991	 -1.198236	  1.602363	 -1.238922	
 -0.182612	 -0.929695	  0.533991	 -1.198212	  1.602327	 -1.233987	
 -0.187556	 -0.929648	  0.533979	 -1.198188	  1.602279	 -1.228944	
 -0.192535	 -0.929672	  0.533979	 -1.198212	  1.602303	 -1.223973	
 -0.197513	 -0.929672	  0.533991	 -1.198201	  1.602315	 -1.218787	
 -0.202659	 -0.929707	  0.533943	 -1.198201	  1.602327	 -1.213516	
 -0.207770	 -0.929684	  0.533991	 -1.198201	  1.602327	 -1.208234	
 -0.212917	 -0.929695	  0.533979	 -1.198212	  1.602327	 -1.202879	
 -0.218087	 -0.929695	  0.533979	 -1.198212	  1.602363	 -1.197513	
 -0.223269	 -0.929672	  0.533967	 -1.198201	  1.602339	 -1.192231	
 -0.228583	 -0.929695	  0.533979	 -1.198212	  1.602315	 -1.186732	
 -0.233885	 -0.929684	  0.533967	 -1.198176	  1.602315	 -1.181330	
 -0.239175	 -0.929684	  0.533979	 -1.198212	  1.602327	 -1.175784	
 -0.244596	 -0.929672	  0.533991	 -1.198212	  1.602327	 -1.170238	
 -0.250041	 -0.929684	  0.533979	 -1.198224	  1.602327	 -1.164716	
 -0.255463	 -0.929684	  0.533955	 -1.198224	  1.602375	 -1.159122	
 -0.261016	 -0.929744	  0.533955	 -1.198188	  1.602339	 -1.153384	
 -0.266581	 -0.929684	  0.533967	 -1.198224	  1.602363	 -1.147562	
 -0.272122	 -0.929695	  0.533979	 -1.198212	  1.602423	 -1.141645	
 -0.277736	 -0.929684	  0.533991	 -1.198201	  1.602351	 -1.135859	
 -0.283432	 -0.929672	  0.533991	 -1.198201	  1.602375	 -1.129978	
 -0.289213	 -0.929672	  0.533967	 -1.198188	  1.602375	 -1.124011	
 -0.295101	 -0.929707	  0.533967	 -1.198212	  1.602387	 -1.117963	
 -0.300881	 -0.929672	  0.533955	 -1.198164	  1.602315	 -1.111913	
 -0.306733	 -0.929672	  0.533955	 -1.198224	  1.602363	 -1.105780	
 -0.312741	 -0.929672	  0.533967	 -1.198176	  1.602399	 -1.099802	
 -0.318773	 -0.929672	  0.533943	 -1.198201	  1.602375	 -1.093597	
 -0.324924	 -0.929695	  0.533943	 -1.198176	  1.602387	 -1.087296	
 -0.331016	 -0.929672	  0.533967	 -1.198164	  1.602411	 -1.080947	
 -0.337071	 -0.929672	  0.533979	 -1.198128	  1.602423	 -1.074359	
 -0.343331	 -0.929660	  0.533991	 -1.198164	  1.602435	 -1.067986	
 -0.349565	 -0.929695	  0.533967	 -1.198188	  1.602483	 -1.061613	
 -0.355944	 -0.929744	  0.533955	 -1.198201	  1.602519	 -1.055108	
 -0.362323	 -0.929672	  0.533955	 -1.198212	  1.602531	 -1.048531	
 -0.368702	 -0.929684	  0.533943	 -1.198201	  1.602471	 -1.041799	
 -0.375188	 -0.929684	  0.533955	 -1.198248	  1.602495	 -1.035378	
 -0.381710	 -0.929684	  0.533967	 -1.198224	  1.602495	 -1.028610	
 -0.388209	 -0.929672	  0.533967	 -1.198188	  1.602483	 -1.021889	
 -0.394743	 -0.929660	  0.533955	 -1.198201	  1.602435	 -1.015013	
 -0.401289	 -0.929684	  0.533991	 -1.198201	  1.602531	 -1.008065	
 -0.407943	 -0.929684	  0.533943	 -1.198188	  1.602507	 -1.001128	
 -0.414645	 -0.929695	  0.533979	 -1.198188	  1.602471	 -0.994241	
 -0.421466	 -0.929707	  0.533943	 -1.198201	  1.602483	 -0.987364	
 -0.428167	 -0.929695	  0.533943	 -1.198212	  1.602543	 -0.980236	
 -0.434942	 -0.929684	  0.533979	 -1.198188	  1.602495	 -0.973467	
 -0.441822	 -0.929684	  0.533991	 -1.198201	  1.602483	 -0.966495	
 -0.448704	 -0.929684	  0.533955	 -1.198201	  1.602471	 -0.959283	
 -0.455693	 -0.929684	  0.533967	 -1.198188	  1.602435	 -0.952012	
 -0.462633	 -0.929707	  0.533967	 -1.198201	  1.602447	 -0.944775	
 -0.469682	 -0.929672	  0.533955	 -1.198212	  1.602495	 -0.937432	
 -0.476754	 -0.929672	  0.533955	 -1.198201	  1.602471	 -0.930040	
 -0.483995	 -0.929672	  0.533943	 -1.198201	  1.602435	 -0.922660	
 -0.491127	 -0.929672	  0.533979	 -1.198201	  1.602507	 -0.915376	
 -0.498236	 -0.929648	  0.533955	 -1.198164	  1.602507	 -0.907937	
 -0.505535	 -0.929636	  0.533943	 -1.198212	  1.602483	 -0.900305	
 -0.511974	 -0.929660	  0.533943	 -1.198152	  1.602519	 -0.892757	
 -0.519800	 -0.929648	  0.533931	 -1.198212	  1.602411	 -0.884982	
 -0.527160	 -0.929672	  0.533943	 -1.198224	  1.602423	 -0.877483	
 -0.534675	 -0.929672	  0.533955	 -1.198212	  1.602483	 -0.869551	
 -0.542179	 -0.929672	  0.533967	 -1.198164	  1.602519	 -0.861800	
 -0.549802	 -0.929660	  0.533907	 -1.198176	  1.602435	 -0.853988	
 -0.557329	 -0.929684	  0.533919	 -1.198164	  1.602435	 -0.846393	
 -0.564976	 -0.929636	  0.533907	 -1.198201	  1.602495	 -0.838474	
 -0.572659	 -0.929648	  0.533931	 -1.198152	  1.602507	 -0.830506	
 -0.580402	 -0.929648	  0.533871	 -1.198164	  1.602447	 -0.822335	
 -0.588037	 -0.929648	  0.533919	 -1.198176	  1.602399	 -0.814356	
 -0.595780	 -0.929636	  0.533907	 -1.198212	  1.602495	 -0.806257	
 -0.603666	 -0.929648	  0.533895	 -1.198188	  1.602471	 -0.798230	
 -0.611660	 -0.929672	  0.533871	 -1.198201	  1.602447	 -0.790106	
 -0.619451	 -0.929672	  0.533871	 -1.198224	  1.602459	 -0.782067	
 -0.627445	 -0.929648	  0.533871	 -1.198188	  1.602483	 -0.773860	
 -0.635523	 -0.929648	  0.533859	 -1.198188	  1.602459	 -0.765413	
 -0.643732	 -0.929648	  0.533812	 -1.198201	  1.602435	 -0.756799	
 -0.651786	 -0.929672	  0.533884	 -1.198201	  1.602459	 -0.748375	
 -0.659948	 -0.929660	  0.533847	 -1.198201	  1.602519	 -0.739929	
 -0.668265	 -0.929636	  0.533871	 -1.198201	  1.602507	 -0.731434	
 -0.676582	 -0.929660	  0.533859	 -1.198224	  1.602399	 -0.723094	
 -0.684875	 -0.929672	  0.533859	 -1.198188	  1.602495	 -0.714324	
 -0.693264	 -0.929636	  0.533871	 -1.198164	  1.602471	 -0.705709	
 -0.701725	 -0.929636	  0.533884	 -1.198128	  1.602495	 -0.696807	
 -0.710210	 -0.929636	  0.533835	 -1.198201	  1.602447	 -0.688156	
 -0.718623	 -0.929636	  0.533859	 -1.198188	  1.602435	 -0.679337	
 -0.727203	 -0.929672	  0.533871	 -1.198128	  1.602399	 -0.670662	
 -0.735832	 -0.929648	  0.533859	 -1.198140	  1.602435	 -0.661855	
 -0.744269	 -0.929660	  0.533835	 -1.198212	  1.602447	 -0.652988	
 -0.752837	 -0.929624	  0.533835	 -1.198164	  1.602411	 -0.644121	
 -0.761418	 -0.929636	  0.533847	 -1.198140	  1.602435	 -0.635003	
 -0.770130	 -0.929624	  0.533812	 -1.198164	  1.602351	 -0.626196	
 -0.778603	 -0.929600	  0.533823	 -1.198176	  1.602423	 -0.617245	
 -0.787232	 -0.929648	  0.533800	 -1.198140	  1.602399	 -0.608402	
 -0.795860	 -0.929636	  0.533847	 -1.198176	  1.602411	 -0.599727	
 -0.804417	 -0.929624	  0.533812	 -1.198212	  1.602375	 -0.590860	
 -0.812854	 -0.929636	  0.533847	 -1.198201	  1.602375	 -0.581789	
 -0.821447	 -0.929636	  0.533835	 -1.198117	  1.602399	 -0.572910	
 -0.830183	 -0.929624	  0.533800	 -1.198176	  1.602387	 -0.563898	
 -0.838692	 -0.929624	  0.533812	 -1.198152	  1.602375	 -0.555079	
 -0.847177	 -0.929660	  0.533800	 -1.198152	  1.602447	 -0.546319	
 -0.855794	 -0.929600	  0.533812	 -1.198201	  1.602435	 -0.537536	
 -0.864375	 -0.929636	  0.533800	 -1.198152	  1.602375	 -0.528728	
 -0.872752	 -0.929636	  0.533823	 -1.198176	  1.602459	 -0.519921	
 -0.881178	 -0.929588	  0.533788	 -1.198092	  1.602447	 -0.510981	
 -0.889747	 -0.929600	  0.533812	 -1.198176	  1.602459	 -0.502185	
 -0.898148	 -0.929624	  0.533788	 -1.198152	  1.602447	 -0.493653	
 -0.906562	 -0.929636	  0.533812	 -1.198152	  1.602387	 -0.484785	
 -0.914975	 -0.929624	  0.533812	 -1.198248	  1.602483	 -0.476097	
 -0.923461	 -0.929612	  0.533812	 -1.198117	  1.602459	 -0.467625	
 -0.931767	 -0.929576	  0.533775	 -1.198260	  1.602447	 -0.458805	
 -0.940084	 -0.929600	  0.533812	 -1.198117	  1.602519	 -0.450344	
 -0.948426	 -0.929588	  0.533800	 -1.198164	  1.602483	 -0.441393	
 -0.956768	 -0.929564	  0.533812	 -1.198164	  1.602387	 -0.433184	
 -0.964907	 -0.929540	  0.533788	 -1.198152	  1.602543	 -0.424496	
 -0.973021	 -0.929528	  0.533859	 -1.198164	  1.602531	 -0.416095	
 -0.981387	 -0.929528	  0.533835	 -1.198164	  1.602507	 -0.407801	
 -0.989742	 -0.929480	  0.533751	 -1.198152	  1.602423	 -0.399174	
 -0.997664	 -0.929492	  0.533835	 -1.198164	  1.602495	 -0.390904	
 -1.005767	 -0.929516	  0.533823	 -1.198045	  1.602531	 -0.382587	
 -1.013942	 -0.929504	  0.533788	 -1.198104	  1.602471	 -0.374054	
 -1.022021	 -0.929504	  0.533763	 -1.198188	  1.602483	 -0.365845	
 -1.029872	 -0.929528	  0.533823	 -1.198068	  1.602507	 -0.357755	
 -1.037856	 -0.929492	  0.533788	 -1.198176	  1.602471	 -0.349486	
 -1.045863	 -0.929528	  0.533788	 -1.198080	  1.602567	 -0.341432	
 -1.053703	 -0.929492	  0.533763	 -1.198128	  1.602435	 -0.333091	
 -1.061374	 -0.929492	  0.533847	 -1.198104	  1.602435	 -0.325240	
 -1.069215	 -0.929480	  0.533788	 -1.198080	  1.602507	 -0.316959	
 -1.077078	 -0.929528	  0.533788	 -1.198117	  1.602519	 -0.308834	
 -1.084799	 -0.929480	  0.533775	 -1.198104	  1.602459	 -0.301056	
 -1.092364	 -0.929504	  0.533775	 -1.198068	  1.602375	 -0.293038	
 -1.100072	 -0.929480	  0.533800	 -1.198164	  1.602483	 -0.285067	
 -1.107732	 -0.929528	  0.533763	 -1.198068	  1.602507	 -0.277421	
 -1.115321	 -0.929492	  0.533728	 -1.198128	  1.602435	 -0.269474	
 -1.122742	 -0.929480	  0.533728	 -1.198080	  1.602447	 -0.261576	
 -1.130271	 -0.929516	  0.533788	 -1.198117	  1.602483	 -0.253618	
 -1.137788	 -0.929516	  0.533775	 -1.198092	  1.602471	 -0.246223	
 -1.145257	 -0.929492	  0.533740	 -1.198045	  1.602435	 -0.238589	
 -1.152487	 -0.929516	  0.533812	 -1.198128	  1.602447	 -0.230858	
 -1.159764	 -0.929492	  0.533775	 -1.198092	  1.602471	 -0.223439	
 -1.167126	 -0.929492	  0.533740	 -1.198117	  1.602471	 -0.215684	
 -1.174452	 -0.929516	  0.533775	 -1.198117	  1.602327	 -0.208505	
 -1.181621	 -0.929516	  0.533763	 -1.198140	  1.602471	 -0.200822	
 -1.188636	 -0.929504	  0.533763	 -1.198117	  1.602435	 -0.193355	
 -1.195842	 -0.929516	  0.533763	 -1.198117	  1.602387	 -0.186223	
 -1.202917	 -0.929528	  0.533751	 -1.198068	  1.602447	 -0.178828	
 -1.209931	 -0.929492	  0.533740	 -1.198164	  1.602363	 -0.171624	
 -1.216826	 -0.929516	  0.533775	 -1.198008	  1.602399	 -0.164409	
 -1.223745	 -0.929480	  0.533775	 -1.198128	  1.602435	 -0.157121	
 -1.230653	 -0.929480	  0.533775	 -1.198068	  1.602447	 -0.150181	
 -1.237679	 -0.929467	  0.533740	 -1.198117	  1.602399	 -0.142810	
 -1.244371	 -0.929480	  0.533763	 -1.198128	  1.602435	 -0.135618	
 -1.251038	 -0.929528	  0.533763	 -1.198068	  1.602375	 -0.128714	
 -1.257802	 -0.929492	  0.533751	 -1.198080	  1.602435	 -0.121630	
 -1.264494	 -0.929504	  0.533788	 -1.198140	  1.602399	 -0.114930	
 -1.271281	 -0.929528	  0.533751	 -1.198117	  1.602327	 -0.108121	
 -1.277003	 -0.929480	  0.533751	 -1.198104	  1.602411	 -0.101073	
 -1.283983	 -0.929504	  0.533775	 -1.198080	  1.602447	 -0.094373	
 -1.290638	 -0.929540	  0.533728	 -1.198080	  1.602375	 -0.087540	
 -1.297187	 -0.929504	  0.533763	 -1.198117	  1.602399	 -0.080864	
 -1.303675	 -0.929516	  0.533728	 -1.198104	  1.602375	 -0.074104	
 -1.310020	 -0.929492	  0.533728	 -1.198092	  1.602387	 -0.067032	
 -1.316413	 -0.929540	  0.533763	 -1.198152	  1.602423	 -0.060786	
 -1.322818	 -0.929528	  0.533740	 -1.198080	  1.602399	 -0.054230	
 -1.329223	 -0.929504	  0.533728	 -1.198152	  1.602375	 -0.047613	
 -1.335520	 -0.929516	  0.533751	 -1.198092	  1.602411	 -0.041200	
 -1.341649	 -0.929480	  0.533716	 -1.198104	  1.602363	 -0.034571	
 -1.347851	 -0.929504	  0.533763	 -1.198152	  1.602471	 -0.028194	
 -1.354052	 -0.929552	  0.533740	 -1.198080	  1.602459	 -0.021864	
 -1.360266	 -0.929516	  0.533716	 -1.198092	  1.602447	 -0.015236	
 -1.366360	 -0.929516	  0.533716	 -1.198128	  1.602423	 -0.009182	
 -1.372322	 -0.929516	  0.533751	 -1.198080	  1.602399	 -0.002925	
 -1.378320	 -0.929516	  0.533763	 -1.198092	  1.602495	  0.003404	
 -1.384234	 -0.929528	  0.533740	 -1.198117	  1.602531	  0.009386	
 -1.390173	 -0.929516	  0.533763	 -1.198080	  1.602507	  0.015391	
 -1.396003	 -0.929492	  0.533728	 -1.198080	  1.602435	  0.021457	
 -1.401594	 -0.929516	  0.533740	 -1.198117	  1.602483	  0.027271	
 -1.407282	 -0.929516	  0.533775	 -1.198057	  1.602483	  0.033277	
 -1.412896	 -0.929467	  0.533751	 -1.198092	  1.602519	  0.039235	
 -1.418560	 -0.929492	  0.533740	 -1.198092	  1.602495	  0.044833	
 -1.424103	 -0.929516	  0.533728	 -1.198057	  1.602471	  0.050851	
 -1.429587	 -0.929540	  0.533716	 -1.198140	  1.602483	  0.056569	
 -1.434855	 -0.929516	  0.533751	 -1.198140	  1.602543	  0.061700	
 -1.440135	 -0.929480	  0.533763	 -1.198092	  1.602543	  0.067370	
 -1.445415	 -0.929540	  0.533751	 -1.198117	  1.602507	  0.072824	
 -1.450611	 -0.929528	  0.533740	 -1.198104	  1.602507	  0.077967	
 -1.455725	 -0.929504	  0.533704	 -1.198092	  1.602447	  0.083386	
 -1.460753	 -0.929504	  0.533751	 -1.198164	  1.602495	  0.088804	
 -1.465674	 -0.929480	  0.533751	 -1.198092	  1.602543	  0.093539	
 -1.470571	 -0.929528	  0.533740	 -1.198057	  1.602495	  0.098838	
 -1.475480	 -0.929540	  0.533740	 -1.198092	  1.602507	  0.103969	
 -1.480318	 -0.929540	  0.533751	 -1.198068	  1.602555	  0.108716	
 -1.485059	 -0.929516	  0.533728	 -1.198057	  1.602507	  0.113859	
 -1.489765	 -0.929504	  0.533740	 -1.198104	  1.602447	  0.118654	
 -1.494267	 -0.929516	  0.533740	 -1.198092	  1.602471	  0.123234	
 -1.498781	 -0.929516	  0.533704	 -1.198020	  1.602507	  0.128065	
 -1.503236	 -0.929528	  0.533751	 -1.198092	  1.602543	  0.132537	
 -1.507702	 -0.929516	  0.533740	 -1.198068	  1.602495	  0.137044	
 -1.512156	 -0.929492	  0.533691	 -1.198045	  1.602483	  0.141816	
 -1.516563	 -0.929540	  0.533751	 -1.198068	  1.602447	  0.146239	
 -1.520885	 -0.929516	  0.533740	 -1.198080	  1.602459	  0.150651	
 -1.525076	 -0.929504	  0.533704	 -1.198068	  1.602495	  0.155147	
 -1.529279	 -0.929516	  0.533763	 -1.198104	  1.602507	  0.159283	
 -1.533434	 -0.929528	  0.533740	 -1.198033	  1.602531	  0.163527	
 -1.537482	 -0.929552	  0.533728	 -1.198045	  1.602495	  0.168083	
 -1.541553	 -0.929516	  0.533740	 -1.198092	  1.602531	  0.172207	
 -1.545528	 -0.929528	  0.533763	 -1.198104	  1.602483	  0.176186	
 -1.549492	 -0.929480	  0.533704	 -1.198045	  1.602459	  0.180646	
 -1.553384	 -0.929528	  0.533740	 -1.198033	  1.602471	  0.184483	
 -1.557216	 -0.929504	  0.533728	 -1.198080	  1.602495	  0.188319	
 -1.561096	 -0.929516	  0.533740	 -1.198068	  1.602519	  0.192467	
 -1.564843	 -0.929492	  0.533740	 -1.198080	  1.602555	  0.196184	
 -1.568664	 -0.929528	  0.533728	 -1.198020	  1.602483	  0.200020	
 -1.572376	 -0.929480	  0.533716	 -1.198092	  1.602519	  0.204012	
 -1.576004	 -0.929516	  0.533740	 -1.198128	  1.602495	  0.207597	
 -1.579704	 -0.929516	  0.533704	 -1.198008	  1.602435	  0.211433	
 -1.583333	 -0.929516	  0.533716	 -1.198068	  1.602435	  0.215461	
 -1.586841	 -0.929540	  0.533728	 -1.198045	  1.602495	  0.218783	
 -1.590362	 -0.929504	  0.533691	 -1.198045	  1.602519	  0.222619	
 -1.593787	 -0.929528	  0.533716	 -1.198045	  1.602495	  0.226168	
 -1.597224	 -0.929528	  0.533679	 -1.198045	  1.602519	  0.229680	
 -1.600613	 -0.929552	  0.533691	 -1.198104	  1.602507	  0.233349	
 -1.603942	 -0.929540	  0.533716	 -1.198068	  1.602483	  0.236610	
 -1.607271	 -0.929480	  0.533656	 -1.198080	  1.602507	  0.240195	
 -1.610576	 -0.929516	  0.533691	 -1.198057	  1.602435	  0.243563	
 -1.613882	 -0.929564	  0.533668	 -1.197996	  1.602399	  0.246896	
 -1.617116	 -0.929504	  0.533691	 -1.198045	  1.602483	  0.250325	
 -1.620253	 -0.929516	  0.533716	 -1.198092	  1.602531	  0.253406	
 -1.623390	 -0.929516	  0.533704	 -1.198033	  1.602531	  0.256511	
 -1.626432	 -0.929504	  0.533656	 -1.198033	  1.602543	  0.259905	
 -1.629498	 -0.929504	  0.533704	 -1.198080	  1.602507	  0.262866	
 -1.632444	 -0.929528	  0.533679	 -1.198104	  1.602483	  0.265959	
 -1.635450	 -0.929492	  0.533668	 -1.198057	  1.602447	  0.269172	
 -1.638300	 -0.929504	  0.533668	 -1.198092	  1.602519	  0.272013	
 -1.641235	 -0.929516	  0.533679	 -1.198033	  1.602399	  0.275166	
 -1.644181	 -0.929516	  0.533704	 -1.198068	  1.602447	  0.278176	
 -1.647019	 -0.929540	  0.533704	 -1.198068	  1.602507	  0.280874	
 -1.649797	 -0.929504	  0.533691	 -1.198057	  1.602483	  0.283919	
 -1.652528	 -0.929492	  0.533679	 -1.198104	  1.602507	  0.286736	
 -1.655175	 -0.929492	  0.533691	 -1.198045	  1.602519	  0.289386	
 -1.657761	 -0.929504	  0.533691	 -1.198068	  1.602519	  0.292419	
 -1.660264	 -0.929492	  0.533691	 -1.198117	  1.602471	  0.294925	
 -1.662827	 -0.929528	  0.533668	 -1.198020	  1.602459	  0.297622	
 -1.665330	 -0.929516	  0.533668	 -1.198068	  1.602435	  0.300392	
 -1.667821	 -0.929492	  0.533668	 -1.198057	  1.602435	  0.302742	
 -1.670325	 -0.929516	  0.533644	 -1.198068	  1.602447	  0.305391	
 -1.672839	 -0.929480	  0.533691	 -1.198092	  1.602483	  0.307993	
 -1.675235	 -0.929516	  0.533704	 -1.198068	  1.602483	  0.310224	
 -1.677678	 -0.929516	  0.533668	 -1.198045	  1.602495	  0.312669	
 -1.679906	 -0.929540	  0.533691	 -1.198104	  1.602483	  0.314923	
 -1.682122	 -0.929516	  0.533679	 -1.198068	  1.602507	  0.317033	
 -1.684253	 -0.929528	  0.533668	 -1.198020	  1.602495	  0.319443	
 -1.686229	 -0.929540	  0.533704	 -1.198117	  1.602507	  0.321589	
 -1.688205	 -0.929516	  0.533668	 -1.198068	  1.602471	  0.323700	
 -1.690217	 -0.929480	  0.533656	 -1.198068	  1.602435	  0.325893	
 -1.692194	 -0.929516	  0.533668	 -1.198033	  1.602435	  0.327896	
 -1.694134	 -0.929504	  0.533668	 -1.198117	  1.602411	  0.329910	
 -1.696074	 -0.929528	  0.533691	 -1.198057	  1.602471	  0.331912	
 -1.698002	 -0.929480	  0.533668	 -1.198104	  1.602435	  0.333915	
 -1.699871	 -0.929540	  0.533668	 -1.198117	  1.602495	  0.335785	
 -1.701715	 -0.929516	  0.533691	 -1.198080	  1.602495	  0.337703	
 -1.703512	 -0.929504	  0.533691	 -1.198068	  1.602495	  0.339526	
 -1.705224	 -0.929492	  0.533691	 -1.198068	  1.602495	  0.341252	
 -1.706841	 -0.929516	  0.533691	 -1.198057	  1.602459	  0.342955	
 -1.708218	 -0.929504	  0.533668	 -1.198068	  1.602483	  0.344513	
 -1.709799	 -0.929516	  0.533679	 -1.198092	  1.602483	  0.346096	
 -1.711225	 -0.929504	  0.533668	 -1.198080	  1.602519	  0.347607	
 -1.712578	 -0.929516	  0.533691	 -1.198080	  1.602459	  0.349033	
 -1.713932	 -0.929516	  0.533691	 -1.198080	  1.602471	  0.350460	
 -1.715213	 -0.929504	  0.533704	 -1.198068	  1.602459	  0.351803	
 -1.716423	 -0.929516	  0.533716	 -1.198068	  1.602459	  0.353158	
 -1.717596	 -0.929504	  0.533668	 -1.198068	  1.602495	  0.354453	
 -1.718770	 -0.929480	  0.533668	 -1.198068	  1.602471	  0.355592	
 -1.719836	 -0.929516	  0.533716	 -1.198080	  1.602435	  0.356815	
 -1.720974	 -0.929504	  0.533704	 -1.198045	  1.602471	  0.357918	
 -1.722040	 -0.929480	  0.533704	 -1.198045	  1.602471	  0.358997	
 -1.723022	 -0.929504	  0.533668	 -1.198068	  1.602459	  0.359956	
 -1.723968	 -0.929528	  0.533716	 -1.198080	  1.602495	  0.360927	
 -1.724807	 -0.929480	  0.533668	 -1.198057	  1.602483	  0.361815	
 -1.725681	 -0.929492	  0.533668	 -1.198092	  1.602495	  0.362666	
 -1.726507	 -0.929492	  0.533679	 -1.198092	  1.602471	  0.363493	
 -1.727286	 -0.929492	  0.533691	 -1.198092	  1.602471	  0.364273	
 -1.727957	 -0.929492	  0.533656	 -1.198104	  1.602471	  0.365075	
 -1.728747	 -0.929480	  0.533679	 -1.198068	  1.602483	  0.365687	
 -1.729334	 -0.929504	  0.533679	 -1.198068	  1.602459	  0.366406	
 -1.729981	 -0.929480	  0.533679	 -1.198117	  1.602483	  0.367054	
 -1.730543	 -0.929504	  0.533679	 -1.198068	  1.602471	  0.367654	
 -1.731059	 -0.929516	  0.533691	 -1.198068	  1.602471	  0.368241	
 -1.731610	 -0.929504	  0.533668	 -1.198068	  1.602447	  0.368721	
 -1.732089	 -0.929492	  0.533668	 -1.198104	  1.602435	  0.369248	
 -1.732496	 -0.929467	  0.533679	 -1.198092	  1.602459	  0.369716	
 -1.732940	 -0.929504	  0.533704	 -1.198068	  1.602471	  0.370147	
 -1.733346	 -0.929516	  0.533668	 -1.198104	  1.602495	  0.370603	
 -1.733706	 -0.929467	  0.533668	 -1.198080	  1.602447	  0.370950	
 -1.734089	 -0.929504	  0.533668	 -1.198128	  1.602495	  0.371370	
 -1.734437	 -0.929480	  0.533668	 -1.198092	  1.602459	  0.371766	
 -1.734724	 -0.929516	  0.533691	 -1.198117	  1.602495	  0.372042	
 -1.735023	 -0.929492	  0.533679	 -1.198092	  1.602447	  0.372330	
 -1.735335	 -0.929504	  0.533691	 -1.198045	  1.602483	  0.372605	
 -1.735598	 -0.929492	  0.533679	 -1.198068	  1.602459	  0.372893	
 -1.735862	 -0.929516	  0.533644	 -1.198080	  1.602495	  0.373145	
 -1.736065	 -0.929504	  0.533679	 -1.198045	  1.602483	  0.373420	
 -1.736329	 -0.929480	  0.533691	 -1.198068	  1.602459	  0.373624	
 -1.736509	 -0.929480	  0.533668	 -1.198057	  1.602471	  0.373864	
 -1.736724	 -0.929467	  0.533668	 -1.198068	  1.602471	  0.374020	
 -1.736904	 -0.929492	  0.533704	 -1.198045	  1.602435	  0.374284	
 -1.737072	 -0.929455	  0.533679	 -1.198057	  1.602471	  0.374452	
 -1.737203	 -0.929467	  0.533704	 -1.198020	  1.602471	  0.374631	
 -1.737395	 -0.929480	  0.533679	 -1.198104	  1.602483	  0.374787	
 -1.737515	 -0.929492	  0.533656	 -1.198104	  1.602459	  0.374955	
